date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:57:07	519/519	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/assets/css/ie10-viewport-bug-workaround.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/assets/css/ie10-viewport-bug-workaround.css	(from http://getbootstrap.com/examples/starter-template/)
14:57:08	96/96	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/starter-template/starter-template.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/starter-template/starter-template.css	(from http://getbootstrap.com/examples/starter-template/)
14:57:09	23409/23409	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/dist/css/bootstrap-theme.min.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/dist/css/bootstrap-theme.min.css	(from http://getbootstrap.com/examples/theme/)
14:57:09	255/255	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/theme/theme.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/theme/theme.css	(from http://getbootstrap.com/examples/theme/)
14:57:09	362/362	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/grid/grid.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/grid/grid.css	(from http://getbootstrap.com/examples/grid/)
14:57:10	127/127	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/jumbotron/jumbotron.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/jumbotron/jumbotron.css	(from http://getbootstrap.com/examples/jumbotron/)
14:57:10	1411/1411	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/jumbotron-narrow/jumbotron-narrow.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/jumbotron-narrow/jumbotron-narrow.css	(from http://getbootstrap.com/examples/jumbotron-narrow/)
14:57:10	90/90	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/navbar/navbar.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/navbar/navbar.css	(from http://getbootstrap.com/examples/navbar/)
14:57:10	78/78	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/navbar-static-top/navbar-static-top.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/navbar-static-top/navbar-static-top.css	(from http://getbootstrap.com/examples/navbar-static-top/)
14:57:11	52/52	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/navbar-fixed-top/navbar-fixed-top.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/navbar-fixed-top/navbar-fixed-top.css	(from http://getbootstrap.com/examples/navbar-fixed-top/)
14:57:11	2531/2531	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/cover/cover.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/cover/cover.css	(from http://getbootstrap.com/examples/cover/)
14:57:12	2538/2538	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/carousel/carousel.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/carousel/carousel.css	(from http://getbootstrap.com/examples/carousel/)
14:57:12	2409/2409	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/blog/blog.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/blog/blog.css	(from http://getbootstrap.com/examples/blog/)
14:57:13	1557/1557	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/dashboard/dashboard.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/dashboard/dashboard.css	(from http://getbootstrap.com/examples/dashboard/)
14:57:13	793/793	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/signin/signin.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/signin/signin.css	(from http://getbootstrap.com/examples/signin/)
14:57:14	2257/2257	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/justified-nav/justified-nav.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/justified-nav/justified-nav.css	(from http://getbootstrap.com/examples/justified-nav/)
14:57:14	602/602	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/sticky-footer/sticky-footer.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/sticky-footer/sticky-footer.css	(from http://getbootstrap.com/examples/sticky-footer/)
14:57:14	21934/21934	---MC-	200	added ('OK')	application/javascript	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/assets/js/vendor/holder.min.js	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/assets/js/vendor/holder.min.js	(from http://getbootstrap.com/examples/carousel/)
14:57:15	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Mar%202016%2007:57:00%20GMT	http://getbootstrap.com/examples/sticky-footer-navbar	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/sticky-footer-navbar.4f.delayed	(from http://getbootstrap.com/examples/sticky-footer/)
14:57:15	678/678	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/sticky-footer-navbar/sticky-footer-navbar.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/sticky-footer-navbar/sticky-footer-navbar.css	(from http://getbootstrap.com/examples/sticky-footer-navbar/)
14:57:16	178/178	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2023%20Mar%202016%2007:57:01%20GMT	http://getbootstrap.com/examples/sticky-footer	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/sticky-footer.51.delayed	(from http://getbootstrap.com/examples/sticky-footer-navbar/)
14:57:17	5208/5208	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/non-responsive/non-responsive.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/non-responsive/non-responsive.css	(from http://getbootstrap.com/examples/non-responsive/)
14:57:17	990/990	---MC-	200	added ('OK')	text/css	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/offcanvas/offcanvas.css	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/offcanvas/offcanvas.css	(from http://getbootstrap.com/examples/offcanvas/)
14:57:17	140/140	---MC-	200	added ('OK')	application/javascript	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/examples/offcanvas/offcanvas.js	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/examples/offcanvas/offcanvas.js	(from http://getbootstrap.com/examples/offcanvas/)
14:57:26	97403/97403	---MC-	200	added ('OK')	text/javascript	date:Fri,%2018%20Mar%202016%2021:26:11%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/1.12.1/jquery.min.js	C:/xampp/htdocs/mediap/boost/get/ajax.googleapis.com/ajax/libs/jquery/1.12.1/jquery.min.js	(from http://getbootstrap.com/browser-bugs/)
14:58:12	1688588/1688588	---MC-	200	added ('OK')	application/javascript	date:Fri,%2011%20Mar%202016%2006:43:35%20GMT	http://getbootstrap.com/assets/js/customize.min.js	C:/xampp/htdocs/mediap/boost/get/getbootstrap.com/assets/js/customize.min.js	(from http://getbootstrap.com/customize/)
